word, count
copyrights, 1
patents, 1
arguably, 2
rolled, 1
good, 3
explored, 1
moved, 1
regulations, 1
borders, 1
exist, 1
network, 1
continues, 1
outsourced, 1
sphere, 1
eroding, 1
commons, 1
basic, 2
tenet, 1
herbert, 1
schiller, 1
detailed, 1
examination, 1
outsourcing, 1
deregulation, 1
spheres, 1
government, 2
ordinarily, 1
antidemocratic, 1
privatizing, 1
privatization, 2
becomes, 3
obscured, 2
corroborates, 2
low, 1
distrust, 1
acquiescence, 1
corporatization, 1
explained, 1
shaped, 1
industrial, 1
emerged, 1
researching, 1
molly, 1
niesen, 1
loss, 1
accountability, 1
agencies, 1
contribution, 1
leverage, 1
ftc, 2
manage, 1
minimally, 1
snowden, 1
respondents, 1
knows, 2
indeed, 2
internetbased, 1
dramatically, 2
affecting, 1
democracy, 3
freedom, 2
realm, 2
flow, 2
subtly, 2
pervasively, 1
politics, 1
fore, 1
radically, 1
alter, 1
editor, 1
psychology, 1
epstein, 2
ronald, 1
robertson, 2
institute, 1
preferences, 1
substantially, 1
tenor, 1
stories, 1
candidate, 1
favorable, 1
unfavorable, 1
affigure, 1
fected, 1
five, 1
percent, 1
participants, 3
outcomes, 2
especially, 3
tight, 1
conceivably, 1
strategic, 1
manipulation, 2
accomplished, 1
speculate, 1
pose, 1
serious, 1
threat, 1
update, 1
findings, 1
alarming, 2
positioned, 1
returning, 1
reliable, 1
relatively, 1
confidence, 2
capabilities, 1
degrees, 1
retrieve, 1
unpaid, 1
sponsored, 3
fine, 1
okay, 2
targeted, 2
tracked, 1
stop, 1
fair, 2
unbiased, 1
percentage, 1
expressed, 2
keeping, 1
track, 2
personalize, 1
feel, 1
invasion, 1
martin, 1
feuz, 1
matthew, 1
fuller, 1
centre, 1
london, 1
felix, 1
stalder, 1
zurich, 1
arts, 1
personalization, 4
matching, 2
aggregation, 1
actively, 1
categorizing, 1
attempting, 1
prior, 1
demographic, 1
giving, 2
viewers, 1
thinks, 1
compromises, 1
wave, 1
interactivity, 1
minds, 1
docs, 1
facebook, 3
analyzing, 1
remember, 1
traces, 1
clicked, 1
custom, 1
begun, 1
announced, 1
vary, 1
depending, 1
screen, 2
enabled, 1
surfaces, 1
location, 1
coded, 1
quite, 3
customized, 1
variation, 1
believed, 1
losing, 2
rife, 1
locus, 2
inappropriately, 1
unfairly, 1
cogently, 1
demand, 1
protest, 1
production, 1
nonstereotypical, 1
oppressive, 1
charge, 1
civil, 2
urban, 1
advancement, 2
colored, 1
monitor, 2
celebrate, 1
positive, 1
portrayals, 1
darnell, 1
division, 1
chair, 1
active, 3
advocacy, 1
turn, 1
consolidated, 2
squeezing, 1
muscling, 1
markets, 2
details, 2
effectively, 1
blocks, 1
competes, 1
maps, 1
mapquest, 1
photobucket, 1
highlights, 2
universal, 6
buy, 1
amid, 1
buttressed, 1
investigation, 1
suggested, 2
unethical, 1
run, 2
sees, 1
stereotypic, 1
decontextualized, 1
youtube, 1
lengths, 1
uploaded, 1
hiring, 1
screeners, 1
peril, 1
illicit, 1
expectation, 1
vet, 1
criteria, 1
sarah, 1
roberts, 2
moderation, 3
audio, 1
elucidates, 1
currently, 1
insource, 1
comply, 1
reveals, 2
screened, 2
assessed, 1
continuum, 1
screening, 1
abuse, 2
humans, 1
perfectly, 1
acceptable, 1
animals, 1
blocked, 1
interview, 1
moderators, 1
itemized, 1
internal, 3
easy, 1
skirt, 1
essentially, 1
yeah, 1
meet, 1
week, 1
secpol, 1
blackface, 1
technically, 1
rubbed, 1
probably, 1
meltdowns, 1
meetings, 1
listened, 1
never, 3
shut, 1
changed, 1
breen, 1
megatech, 3
ccm, 2
illustration, 1
hateful, 1
imagery, 1
extent, 1
revolve, 1
base, 1
principles, 1
counterbalanced, 1
notorious, 1
restrictive, 1
eyes, 1
erred, 1
side, 1
team, 1
members, 1
vociferously, 1
distress, 1
leaked, 1
workers, 1
moderate, 1
proliferates, 1
attracting, 1
explorations, 1
default, 2
protected, 1
marginalization, 1
heider, 1
loyola, 1
dustin, 1
harp, 1
assistant, 1
texas, 1
arlington, 1
constitute, 1
slightly, 1
voices, 1
perspectives, 1
loud, 1
utopian, 3
optimistic, 1
equalizing, 1
male, 6
gaze, 4
privileges, 2
marginalizes, 1
structures, 1
domination, 1
viewing, 1
reminiscent, 1
producer, 1
canonical, 2
describes, 2
objectification, 1
depicted, 1
feminine, 1
spectator, 1
flatter, 1
articulations, 1
apply, 1
expression, 2
norm, 1
overrepresented, 1
latinas, 1
tracey, 1
gardner, 1
characterizes, 1
characterizations, 2
capitalizes, 1
underlying, 1
myths, 2
surrounding, 1
oppressing, 1
translate, 1
inequalities, 1
reproduced, 1
quest, 2
cyberspace, 1
reinforce, 1
fifteen, 1
backdrop, 1
paradigm, 1
whiteness, 4
lipsitz, 2
california, 1
santa, 1
barbara, 1
investment, 1
construction, 1
abstraction, 1
formulated, 1
conceptualize, 1
codify, 1
codes, 1
peoples, 1
imagined, 3
uniting, 1
ethnically, 1
constitutes, 1
entertainment, 1
minstrel, 1
films, 1
hollywood, 1
wild, 1
west, 1
inscribed, 1
appeals, 1
solidarity, 1
investments, 1
define, 1
conscious, 1
deliberate, 1
manifestations, 1
hostility, 1
systemic, 1
coordinated, 1
disappears, 1
exercises, 1
relentlessly, 1
channeling, 1
rewards, 1
opportunities, 1
announce, 1
intention, 1
discriminate, 1
construct, 1
races, 1
vastly, 1
built, 1
maintained, 1
parse, 1
charles, 1
mills, 1
contract, 3
general, 1
rule, 1
evasion, 1
deception, 1
related, 1
pervasive, 1
mental, 1
phenomena, 2
moral, 1
psychically, 1
conquest, 1
colonization, 1
accidental, 1
prescribed, 1
requires, 1
schedule, 1
structured, 1
blindness, 1
opacities, 1
establish, 1
rampant, 1
foster, 1
invoked, 1
differential, 2
underscores, 1
engineers, 1
mechanics, 1
begs, 1
progress, 1
cui, 1
constructions, 1
leadership, 1
unwilling, 1
studying, 1
norman, 1
rationale, 1
discourses, 1
form, 1
appropriateness, 1
theory, 1
qualitative, 1
close, 1
reading, 1
numbers, 1
focuses, 1
instead, 1
material, 2
cybertopias, 1
ideologies, 1
stabilize, 1
normalize, 1
objectivity, 1
visions, 1
cybertarian, 1
perry, 1
infamous, 1
declaration, 2
independence, 1
privilege, 2
accorded, 1
military, 1
station, 1
anywhere, 1
singular, 1
fear, 1
coerced, 1
silence, 1
intangible, 1
brick, 1
mortar, 1
metal, 1
trailers, 1
electronics, 1
containing, 1
magnetic, 1
optical, 1
qualities, 1
providers, 2
earth, 1
immune, 1
locally, 1
challenged, 4
ideals, 1
espoused, 1
barlow, 1
individualism, 2
arbiters, 1
freedoms, 1
individualized, 1
pursuits, 2
historically, 1
rooted, 1
unmarked, 3
tradition, 1
nancy, 1
leys, 1
stepan, 1
cornell, 1
aptly, 1
enduring, 1
liberal, 1
reinvoked, 1
enlightenment, 1
thinkers, 1
rising, 1
period, 1
starting, 1
seventeenth, 1
culminating, 1
writings, 1
philosophers, 1
eighteenth, 1
abstract, 2
innovative, 1
apparent, 1
bearer, 1
genius, 1
door, 1
polis, 1
theoretically, 1
substantiation, 1
specification, 1
unique, 2
specificities, 1
education, 1
person, 1
imagine, 1
psyche, 1
ideal, 1
nonracialized, 1
nongendered, 1
teleology, 1
abstracted, 1
inevitability, 1
particularities, 1
signal, 1
realities, 1
deviations, 1
lauded, 1
failing, 1
pretext, 1
humanity, 1
idealized, 1
condition, 1
unencumbered, 1
subtext, 1
narrative, 1
liberties, 1
supposedly, 1
strip, 1
specifics, 1
observe, 1
comments, 1
trolling, 1
occur, 1
minute, 1
hour, 1
indicated, 1
contend, 1
embeddedness, 1
warrants, 1
popularity, 1
commerciality, 1
combination, 1
outcome, 1
