Word, Count
deaden, 1
suffering, 3
go, 44
sleep, 16
inquisitor, 1
liberty, 6
die, 19
x, 12
library, 2
precious, 3
mouldering, 1
meet, 15
antique, 2
book, 10
dress, 4
century, 1
wore, 6
privilege, 7
think, 13
venerable, 1
hand, 23
take, 24
warming, 1
passage, 2
two, 19
make, 18
times, 7
young, 1
quaint, 5
opinions, 1
inspect, 1
knowledge, 1
unfold, 2
concerns, 1
mutual, 3
mind, 16
literature, 1
old, 24
interested, 1
scholars, 3
competitions, 1
ran, 3
plato, 1
certainty, 3
sophocles, 1
man, 22
sappho, 1
living, 2
girl, 3
beatrice, 1
gown, 8
dante, 1
deified, 1
facts, 2
centuries, 9
traverses, 1
familiar, 4
town, 13
dreams, 3
true, 8
lived, 8
sown, 1
presence, 7
enchantment, 1
beg, 1
volumes, 2
shake, 2
vellum, 1
heads, 4
tantalize, 1
xi, 12
madness, 2
divinest, 1
sense, 5
discerning, 1
starkest, 1
majority, 3
prevails, 1
assent, 1
sane, 1
demur, 1
straightway, 2
dangerous, 1
handled, 1
chain, 1
xii, 12
asked, 5
denied, 4
offered, 2
mighty, 9
merchant, 2
smiled, 2
brazil, 1
twirled, 1
button, 1
without, 38
glance, 2
madam, 1
else, 3
show, 16
xiii, 12
exclusion, 1
selects, 1
society, 4
shuts, 2
divine, 7
obtrude, 1
unmoved, 4
notes, 3
chariot's, 1
pausing, 1
gate, 5
emperor, 3
kneeling, 1
mat, 2
known, 9
ample, 9
nation, 2
choose, 7
close, 9
valves, 2
attention, 2
like, 116
stone, 13
xiv, 12
secret, 6
things, 9
fly, 14
birds, 20
hours, 6
bumble-bee, 2
elegy, 1
stay, 8
grief, 6
hills, 16
eternity, 17
behooveth, 1
resting, 1
rise, 7
expound, 1
skies, 13
riddle, 3
lies, 9
xv, 12
lonely, 2
house, 21
houses, 7
road, 10
robber, 1
look, 36
wooden, 2
barred, 2
windows, 8
hanging, 1
inviting, 2
portico, 1
creep, 1
tools, 1
peep, 3
sure, 10
all's, 1
asleep, 4
old-fashioned, 4
eyes, 34
easy, 7
surprise, 4
orderly, 3
kitchen, 1
clock, 4
gag, 1
tick, 1
mice, 2
bark, 2
walls, 2
none, 13
pair, 4
spectacles, 1
ajar, 5
stir, 8
almanac's, 1
aware, 2
winked, 1
nervous, 1
moon, 6
slides, 1
stair, 1
see, 45
who's, 2
there's, 8
plunder, 1
tankard, 1
spoon, 1
earring, 1
watch, 1
ancient, 1
brooch, 1
match, 3
grandmamma, 1
staid, 1
sleeping, 4
rattles, 1
stealth's, 1
sun, 46
got, 8
far, 26
third, 4
sycamore, 1
screams, 1
chanticleer, 3
echoes, 1
trains, 2
sneer, 2
couple, 1
astir, 2
fancy, 1
sunrise, 8
left, 15
xvi, 12
fight, 2
aloud, 1
brave, 5
gallanter, 1
charge, 4
bosom, 3
cavalry, 1
woe, 5
win, 1
nations, 1
fall, 6
observe, 2
country, 7
regards, 1
patriot, 1
love, 31
trust, 6
plumed, 1
procession, 2
rank, 6
even, 16
feet, 31
uniforms, 1
snow, 16
xvii, 11
dawn, 10
done, 22
grows, 3
near, 13
touch, 13
spaces, 1
time, 50
smooth, 2
hair, 6
get, 8
dimples, 3
ready, 4
wonder, 15
care, 12
faded, 3
midnight, 5
frightened, 2
xviii, 11
martyrs, 3
read, 12
others, 9
strove, 3
stouter, 1
renounced, 2
less, 7
afraid, 8
many, 31
bore, 7
faithful, 2
witness, 4
helped, 2
kingdom, 2
cared, 1
faith, 11
shone, 4
fagot, 1
hymn, 2
river, 3
drown, 1
names, 4
men, 25
celestial, 4
women, 5
renown, 4
xix, 10
mystery, 7
element, 2
cannot, 25
recollect, 5
began, 4
future, 2
infinite, 5
realms, 2
contain, 2
past, 15
enlightened, 2
perceive, 1
new, 29
periods, 3
xx, 10
taste, 3
liquor, 2
never, 57
brewed, 2
tankards, 2
scooped, 2
pearl, 7
vats, 1
rhine, 1
yield, 2
alcohol, 1
inebriate, 1
air, 26
debauchee, 2
dew, 19
reeling, 1
endless, 2
summer, 31
days, 14
inns, 1
molten, 1
blue, 15
landlords, 1
turn, 6
drunken, 5
bee, 31
foxglove's, 1
butterflies, 10
renounce, 1
drams, 2
drink, 4
seraphs, 2
swing, 1
snowy, 1
hats, 2
saints, 5
run, 5
tippler, 1
leaning, 2
xxi, 10
ate, 2
drank, 2
words, 6
spirit, 15
grew, 6
robust, 1
knew, 18
frame, 2
dust, 8
danced, 2
along, 10
dingy, 1
bequest, 2
wings, 5
loosened, 1
brings, 1
xxii, 10
hate, 3
grave, 17
would, 67
hinder, 3
finish, 3
enmity, 1
since, 17
industry, 2
must, 37
toil, 2
thought, 32
large, 8
enough, 14
xxiii, 9
unreturning, 1
boat, 5
toddled, 1
bay, 3
gallant, 3
beckoned, 1
greedy, 3
wave, 2
licked, 1
coast, 2
ever, 8
guessed, 4
stately, 5
sails, 6
craft, 1
xxiv, 9
whether, 7
went, 31
met, 11
gales, 5
isles, 2
enchanted, 2
bent, 2
docile, 6
mystic, 1
mooring, 1
held, 9
errand, 2
xxv, 9
belshazzar, 1
letter, 10
belshazzar's, 1
correspondent, 1
concluded, 1
begun, 8
immortal, 7
copy, 1
conscience, 1
us, 36
glasses, 1
revelation's, 1
wall, 4
xxvi, 9
brain, 10
groove, 1
runs, 3
evenly, 1
let, 12
splinter, 1
swerve, 1
easier, 6
put, 29
water, 7
floods, 2
slit, 2
turnpike, 1
blotted, 1
mills, 1
mine, 33
right, 10
white, 14
election, 1
royal, 7
seal, 4
sign, 4
scarlet, 6
prison, 2
bars, 5
conceal, 1
vision, 5
veto, 1
grave's, 1
repeal, 2
titled, 1
confirmed, 1
delirious, 3
charter, 1
ages, 4
steal, 3
legacies, 1
legacy, 1
heavenly, 4
father, 10
content, 7
offer, 3
boundaries, 1
capacious, 1
consciousness, 3
alter, 1
falter, 1
glory, 5
perfect, 7
surfeit, 1
daffodil, 4
doth, 6
suspense, 1
elysium, 1
nearest, 4
room, 9
await, 1
felicity, 2
doom, 3
fortitude, 1
contains, 1
endure, 1
accent, 1
coming, 10
foot, 10
opening, 1
surrender, 3
doubt, 5
dim, 8
companion, 1
god, 37
fraction, 1
poured, 1
stint, 2
whole, 6
forever, 3
woman, 7
say, 29
quick, 5
may, 45
dower, 1
last, 21
delight, 5
thine, 9
ceded, 2
opulence, 1
humble, 2
maiden, 1
farthest, 3
degree, 8
dwell, 7
timidly, 1
i'd, 6
brush, 2
half, 9
smile, 7
spurn, 3
housewives, 2
year, 17
wind, 16
months, 1
balls, 3
separate, 3
drawers, 1
befalls, 1
delayed, 3
count, 3
subtracting, 1
dropped, 12
van, 1
diemen's, 1
certain, 3
yonder, 1
rind, 1
ignorant, 4
length, 4
time's, 6
uncertain, 2
wing, 2
goads, 1
goblin, 1
state, 4
sting, 2
flower, 20
hide, 5
wearing, 2
breast, 8
unsuspecting, 3
wear, 8
rest, 17
fading, 2
vase, 1
feel, 10
loneliness, 2
proof, 3
bring, 7
loved, 1
alway, 3
hath, 6
immortality, 12
dost, 3
calvary, 5
brook, 8
bashful, 4
flowers, 15
blow, 3
blushing, 2
shadows, 3
tremble, 1
nobody, 7
knows, 7
flows, 1
draught, 1
daily, 7
march, 12
rivers, 2
overflow, 2
snows, 2
hurrying, 3
bridges, 2
often, 9
later, 6
august, 4
meadows, 5
parching, 2
beware, 1
burning, 2
noon, 24
dry, 3
transplanted, 2
arctic, 2
polar, 2
hem, 1
wandering, 3
latitudes, 3
puzzled, 3
came, 20
continents, 1
firmaments, 2
strange, 5
bright, 7
crowds, 1
foreign, 8
tongue, 2
eden, 7
wandered, 5
inference, 2
therefrom, 1
outlet, 1
welcome, 2
waits, 2
graciously, 1
i'll, 6
fetch, 2
brooks, 4
spotted, 4
nooks, 1
behind, 18
shelf, 4
sexton, 2
keeps, 7
key, 4
putting, 2
porcelain, 1
cup, 3
discarded, 3
housewife, 4
broken, 5
newer, 2
sevres, 1
pleases, 1
ones, 6
crack, 2
wait, 9
shut, 7
other's, 2
gaze, 4
stand, 17
freeze, 1
frost, 9
death's, 3
face, 37
jesus, 4
grace, 12
glow, 4
plain, 6
homesick, 4
except, 17
closer, 2
they'd, 1
judge, 1
served, 2
sought, 3
saturated, 1
sight, 10
sordid, 1
excellence, 2
paradise, 12
though, 19
name, 19
rang, 2
loudest, 1
fame, 6
saved, 7
condemned, 1
self, 3
hell, 4
keep, 15
apart, 3
oceans, 2
prayer, 15
pale, 2
sustenance, 1
despair, 9
renunciation, 1
summer's, 17
full, 13
entirely, 1
revelations, 4
common, 8
abroad, 11
accustomed, 3
blew, 4
solstice, 1
maketh, 1
scarce, 4
profaned, 1
speech, 6
symbol, 2
word, 9
needless, 1
sacrament, 5
wardrobe, 3
lord, 6
sealed, 4
church, 6
permitted, 4
commune, 1
awkward, 1
supper, 1
lamb, 1
slid, 2
fast, 4
clutched, 1
tight, 2
hands, 11
faces, 4
decks, 2
bound, 4
opposing, 2
lands, 4
failed, 7
external, 2
sound, 9
crucifix, 1
gave, 8
bond, 1
sufficient, 2
troth, 2
deposed, 1
marriage, 2
justified, 1
calvaries, 1
love's, 2
baptism, 1
i'm, 13
stopped, 7
finished, 10
using, 2
dolls, 1
childhood, 2
string, 2
spools, 2
threading, 1
baptized, 1
choice, 5
consciously, 1
supremest, 2
called, 9
crescent, 4
existence's, 1
arc, 3
filled, 1
small, 14
diadem, 3
second, 5
crowned, 2
crowing, 1
father's, 3
unconscious, 1
queen, 5
adequate, 3
erect, 3
reject, 1
throne, 1
resurrection, 4
long, 21
parting, 8
interview, 4
judgment-seat, 1
fleshless, 2
lovers, 2
heavens, 2
another's, 1
lifetime, 2
set, 9
apparelled, 2
unborn, 1
beheld, 3
born, 1
everlasting, 10
bridal, 1
e'er, 1
cherubim, 2
seraphim, 1
guest, 6
apocalypse, 1
wife, 4
czar, 1
safer, 4
odd, 8
girl's, 1
looks, 2
eclipse, 2
earth, 12
seems, 7
comfort, 2
kind, 2
compare, 1
rose, 21
requirement, 1
playthings, 1
honorable, 2
work, 3
aught, 1
missed, 3
amplitude, 1
awe, 7
prospective, 2
gold, 8
lay, 6
unmentioned, 1
develops, 1
weed, 2
fathoms, 2
abide, 2
apotheosis, 1
slowly, 5
lips, 10
unused, 1
sip, 1
thy, 15
jasmines, 1
reaching, 1
round, 15
chamber, 5
hums, 1
counts, 2
nectars, 1
enters, 1
balms, 1
nature, 26
garden, 5
sod, 3
troubadour, 2
elm, 1
betrays, 1
solitude, 2
play, 17
green, 6
weary, 3
pensive, 3
spring, 6
returns, 1
punctual, 3
may-flower, 1
pink, 3
aromatic, 1
covert, 3
april, 6
candid, 1
dear, 11
moss, 3
knoll, 2
next, 12
every, 24
human, 10
bold, 6
beauty, 3
bedecked, 1
forswears, 1
antiquity, 1
murmur, 2
witchcraft, 1
yieldeth, 1
red, 14
hill, 11
taketh, 1
that's, 1
addeth, 1
artist, 3
drew, 7
perhaps, 8
buy, 4
sell, 1
borrow, 1
unties, 1
yellow, 11
bonnet, 4
beneath, 6
bees, 14
clover, 7
rows, 2
hock, 1
sherry, 1
draw, 3
lend, 1
pedigree, 1
honey, 3
concern, 1
aristocracy, 1
service, 5
song, 4
sabbath, 3
going, 14
staying, 1
home, 18
bobolink, 3
chorister, 1
orchard, 6
dome, 4
surplice, 1
instead, 3
tolling, 2
bell, 6
sings, 4
preaches, 1
noted, 1
clergyman, 1
sermon, 1
getting, 2
butterfly, 7
pretty, 7
people, 8
woods, 13
receive, 1
cordially, 1
laugh, 5
louder, 1
breezes, 4
madder, 1
wherefore, 3
silver, 11
mists, 3
armies, 1
rainbow, 3
fair, 13
world, 17
cashmere, 2
confidently, 1
peacock's, 1
train, 3
feather, 3
fritters, 1
dreamy, 1
bestir, 2
lethargic, 1
pools, 4
resume, 1
whir, 1
year's, 1
sundered, 1
tune, 10
fortress, 1
baronial, 1
murmuring, 3
platoon, 1
robins, 6
thick, 2
flakes, 3
stood, 7
yesterday, 6
fence, 2
roof, 5
twig, 1
orchis, 2
binds, 1
lover, 3
revisiting, 1
bog, 3
commander, 1
countless, 1
regiment, 1
wood, 6
detachment, 1
behold, 7
multitudes, 1
turbaned, 1
seas, 3
circassian, 1
grass, 20
sphere, 1
simple, 12
brood, 2
entertain, 2
tunes, 4
hold, 9
sunshine, 5
lap, 3
bow, 2
everything, 6
thread, 4
dews, 4
pearls, 3
fine, 4
duchess, 2
noticing, 1
dies, 3
pass, 14
odors, 1
lowly, 1
spices, 4
amulets, 1
pine, 1
sovereign, 6
barns, 2
dream, 6
wish, 5
hay, 4
made, 19
enabled, 3
accessible, 1
thill, 1
cart, 1
beyond, 12
sigh, 8
vehicle, 1
bears, 4
shower, 1
drop, 14
fell, 8
apple, 2
tree, 16
another, 10
dozen, 1
kissed, 1
eaves, 3
gables, 1
necklaces, 1
replaced, 1
hoisted, 1
roads, 3
jocoser, 1
sung, 1
threw, 2
hat, 6
orchards, 5
spangles, 1
hung, 5
brought, 4
dejected, 1
lutes, 2
bathed, 1
east, 10
single, 12
signed, 2
fete, 1
psalm, 2
something, 8
flambeaux, 2
burn, 4
solemnizes, 1
azure, 1
depth, 1
wordless, 1
transcending, 1
transporting, 3
clap, 1
veil, 4
inspecting, 1
subtle, 3
shimmering, 1
flutter, 1
wizard-fingers, 1
chafes, 1
narrow, 9
bed, 6
rears, 1
amber, 9
guides, 2
crag, 2
caravan, 2
tale, 3
deemed, 1
dripping, 1
prize, 2
awaited, 1
brows, 1
rumor, 1
delirium, 1
creature, 8
dimly, 1
stirred, 2
tropic, 2
hint, 5
travelled, 1
bird, 25
imported, 1
wind's, 2
signal, 2
making, 1
homely, 2
severe, 1
contented, 7
unexpected, 3
lives, 4
worshipping, 1
presumptuous, 1
sunset, 8
washes, 1
banks, 2
whither, 1
rushes, 1
western, 1
traffic, 1
strews, 1
landing, 1
opal, 1
bales, 1
merchantmen, 1
poise, 1
horizons, 3
dip, 2
vanish, 1
fairy, 1
prefer, 1
desire, 3
democrat, 3
humming-birds, 2
aspire, 1
whatsoever, 3
insect, 2
proportioned, 1
several, 4
dearth, 1
capacity, 2
rounder, 1
ruddier, 2
pasture, 1
rhododendron, 1
worn, 1
june, 6
sturdy, 1
countenance, 4
seen, 19
contending, 1
kinsman, 1
litigants, 1
fashions, 3
retract, 1
spice, 2
pang, 1
jealousy, 3
public, 2
providence, 1
progress, 1
proclaimed, 2
swerveless, 1
bravest, 2
surrendering, 1
cancelled, 2
cars, 1
tracks, 1
plush, 4
hear, 15
level, 1
jar, 2
across, 4
goes, 14
velvet, 3
masonry, 1
withstands, 1
assault, 2
chivalry, 1
consumes, 1
victorious, 1
tilts, 1
vanquish, 1
blooms, 1
shod, 1
gauze, 2
helmet, 1
onyx, 1
chrysoprase, 2
inlaid, 1
labor, 2
chant, 2
idleness, 3
bee's, 1
experience, 3
clovers, 2
presentiment, 1
shadow, 2
lawn, 5
indicative, 1
suns, 2
notice, 7
startled, 1
darkness, 1
bid, 1
good-night, 2
reluctant, 3
raise, 3
nightgowns, 2
caper, 3
wake, 5
merry, 2
morn, 10
hundred, 5
cribs, 1
prance, 1
early, 10
among, 13
stooping, 5
plucking, 4
smiling, 3
flying, 4
buds, 1
belong, 3
hottest, 1
sands, 4
sighing, 1
parched, 1
spied, 5
ashamed, 4
hidden, 1
leaflets, 1
find, 17
helpless, 1
turned, 6
struggling, 2
haunts, 1
robbed, 2
dingle, 1
betrayed, 2
dell, 1
doubtless, 4
worlds, 3
makes, 12
difference, 4
seasons, 4
fit, 10
mornings, 2
blossom, 4
noons, 4
split, 5
pods, 1
flame, 1
wild-flowers, 1
kindle, 1
brag, 1
blackbird, 1
bates, 1
jargoning, 1
passing, 8
auto-da-fe, 1
judgment, 7
separation, 1
misery, 2
mountain, 5
sat, 3
eternal, 1
chair, 3
observation, 1
omnifold, 1
inquest, 1
everywhere, 9
prayed, 2
around, 9
knees, 1
sire, 1
grandfather, 1
ancestor, 1
ribbon, 1
swam, 1
amethyst, 3
news, 7
squirrels, 2
untied, 1
bonnets, 2
bobolinks, 1
said, 18
softly, 13
seemed, 9
stile, 2
boys, 4
girls, 3
climbing, 2
reached, 3
dominie, 1
gray, 1
gently, 2
evening, 7
led, 4
flock, 1
butterfly's, 2
assumption-gown, 1
apartments, 1
afternoon, 14
condescending, 1
descend, 3
buttercups, 2
england, 1
sounds, 5
despatched, 1
measure, 4
boughs, 3
phraseless, 2
melody, 4
working, 1
sky, 26
quiver, 1
tufts, 1
gods, 2
winds, 11
bands, 1
thrum, 1
places, 1
overhead, 1
orchestra, 1
crave, 1
outcast, 2
solemn, 8
deserts, 1
knit, 1
seamless, 2
company, 6
apparently, 2
happy, 9
beheads, 1
accidental, 1
power, 11
blond, 3
assassin, 2
passes, 2
proceeds, 1
approving, 1
cricket, 5
gentle, 3
meant, 4
nought, 4
sooner, 1
pathetic, 2
pendulum, 2
esoteric, 1
xxvii, 8
indian, 2
backward, 1
sophistries, 1
mistake, 3
fraud, 1
cheat, 1
plausibility, 1
induces, 1
belief, 2
ranks, 1
seeds, 1
altered, 3
hurries, 1
timid, 7
leaf, 5
communion, 1
haze, 2
permit, 1
child, 10
join, 2
sacred, 1
emblems, 1
partake, 2
consecrated, 1
bread, 2
wine, 5
xxviii, 8
autumn, 4
morns, 3
meeker, 1
nuts, 2
brown, 5
berry's, 1
plumper, 1
maple, 1
wears, 2
gayer, 1
scarf, 2
field, 3
trinket, 2
xxix, 8
beclouded, 2
clouds, 6
mean, 4
travelling, 4
flake, 2
barn, 2
rut, 1
debates, 1
complains, 1
treated, 1
sometimes, 8
caught, 1
xxx, 7
hemlock, 3
likes, 2
marge, 1
suits, 2
austerity, 1
satisfies, 2
slake, 3
wilderness, 3
desert, 1
cloy, 1
instinct, 2
hoar, 1
bald, 1
lapland's, 1
necessity, 3
hemlock's, 1
thrives, 1
cold, 7
gnash, 1
northern, 1
nutriment, 2
best, 16
norwegian, 1
wines, 2
satin, 3
races, 2
tabernacles, 1
dnieper, 1
wrestlers, 1
xxxi, 7
slant, 1
light, 23
afternoons, 2
oppresses, 1
weight, 3
cathedral, 1
gives, 2
scar, 2
internal, 2
meanings, 1
teach, 1
anything, 2
imperial, 9
affliction, 1
sent, 8
comes, 9
landscape, 4
listens, 1
distance, 9
dignity, 1
delays, 2
mitred, 1
avoid, 1
evade, 1
crown, 5
coach, 1
insures, 1
footmen, 1
throng, 3
also, 6
ride, 4
grand, 5
dignified, 1
attendants, 1
pause, 5
loyally, 1
pomp, 1
surpassing, 3
ermine, 1
present, 6
meek, 6
escutcheon, 1
claim, 2
ceased, 4
vest, 3
loving, 4
fleeting, 1
lagging, 2
crier, 1
climbed, 2
pace, 2
surrendered, 2
undefeated, 1
departing, 4
forgot, 7
king, 5
doubtful, 1
astra, 1
castra, 1
departed, 4
ushers, 1
creation, 4
looking, 2
flesh, 3
bodiless, 1
audiences, 1
disperse, 1
leave, 7
alone, 10
safe, 2
alabaster, 2
chambers, 1
untouched, 2
members, 1
rafter, 1
laughs, 1
breeze, 6
castle, 1
babbles, 1
stolid, 2
pipe, 2
cadence, 2
ah, 9
sagacity, 2
perished, 6
years, 8
scoop, 2
arcs, 1
row, 3
diadems, 3
doges, 1
soundless, 3
dots, 1
disk, 1
listless, 2
elephants, 1
straggled, 1
nests, 4
alas, 5
heedless, 3
quiet, 9
nonchalance, 1
daybreak, 2
archangel's, 1
syllables, 2
awaken, 1
chrysalis, 1
cocoon, 3
tightens, 1
colors, 3
tease, 2
feeling, 1
degrades, 1
aptitude, 1
majesty, 3
concedes, 1
sweeps, 2
baffle, 2
cipher, 1
blunder, 1
clew, 1
setting, 6
sail, 1
exultation, 1
inland, 1
headlands, 1
deep, 2
bred, 1
mountains, 5
sailor, 4
understand, 3
intoxication, 1
league, 2
kindly, 3
sinks, 1
trembling, 3
nature's, 9
west, 7
burial, 5
broke, 5
forth, 6
sang, 6
trilled, 1
quivered, 3
shook, 4
throat, 1
churchyard, 1
adjusted, 2
bowed, 1
good-by, 2
died, 15
tomb, 4
truth, 5
lain, 5
adjoining, 1
questioned, 1
replied, 1
brethren, 1
kinsmen, 2
talked, 2
rooms, 3
covered, 1
troubled, 2
staggered, 2
soldered, 2
mouth, 1
try, 6
awful, 6
rivet, 1
lift, 9
hasps, 1
stroke, 1
forehead, 9
hot, 2
handle, 1
adamantine, 1
thimble, 2
buzz, 3
dull, 1
flies, 3
window, 8
shines, 1
freckled, 2
pane, 3
fearless, 1
cobweb, 2
swings, 1
ceiling, 1
indolent, 1
daisies, 6
real, 2
agony, 5
sham, 1
convulsion, 2
simulate, 2
throe, 3
glaze, 2
impossible, 3
feign, 1
beads, 2
strung, 1
funeral, 2
short, 6
potential, 1
bustle, 3
illustrious, 1
consequence, 1
eclat, 1
unknown, 10
beggar, 5
accept, 1
thank, 5
slept, 3
funnelled, 1
nosegays, 2
head, 12
travellers, 1
thrown, 6
cross, 3
alive, 5
turning, 3
search, 1
cloudier, 1
become, 5
obscure, 1
fog, 2
disclosing, 1
blessed, 2
refuge, 1
backs, 1
laid, 4
north, 4
push, 4
forests, 4
galloped, 1
lightning, 4
skipped, 1
thunder, 3
crumbled, 1
stuff, 1
good, 8
tombs, 1
temper, 1
vengeance, 1
saw, 7
moor, 3
heather, 1
spoke, 2
visited, 5
spot, 6
chart, 2
given, 10
playmates, 3
permits, 1
industrious, 2
school-mates, 1
calls, 2
promptly, 1
dreary, 2
marbles, 1
playing, 2
suffered, 2
intrust, 1
wavering, 1
settled, 4
firm, 3
patient, 5
part, 7
pleasant, 1
furthest, 5
wishes, 2
accented, 1
legible, 1
confident, 1
ill, 2
fluttered, 2
well, 13
drowsiest, 1
tranquil, 3
conscious, 1
grow, 2
blest, 2
junction, 1
noticed, 6
smallest, 3
overlooked, 2
minds, 2
italicized, 1
exist, 2
quite, 3
arose, 3
nearly, 1
waited, 1
jostled, 1
speak, 4
mentioned, 2
lightly, 4
reed, 1
shivered, 1
consented, 1
dead, 18
placed, 2
leisure, 3
regulate, 1
lesson, 2
place, 18
primer, 2
unopened, 1
rare, 4
clasped, 1
sweeter, 2
wise, 3
learned, 4
b, 1
c, 1
solemnest, 1
industries, 1
enacted, 2
sweeping, 1
want, 6
use, 2
reason, 4
absolute, 2
vitality, 2
excel, 1
decay, 3
somehow, 2
equation, 1
porter, 1
lodge, 1
abasheth, 1
fear, 18
comprehendeth, 1
existences, 1
deity's, 1
decree, 3
fastidious, 1
soon, 7
impeach, 1
kept, 8
hue, 4
perceived, 2
dusk, 4
dropping, 2
drowsing, 2
awake, 5
seeming, 1
swimmers, 1
wrestled, 1
spar, 2
stray, 2
ships, 2
waters, 2
borne, 3
begging, 1
raised, 2
beseeching, 1
chariot, 2
carriage, 1
drove, 2
haste, 2
civility, 1
school, 4
played, 2
lessons, 1
scarcely, 5
gazing, 1
grain, 1
paused, 2
swelling, 1
ground, 8
visible, 2
cornice, 1
mound, 1
feels, 5
shorter, 2
surmised, 1
horses, 2
toward, 4
return, 2
dropt, 1
eve, 1
skilful, 1
leverrier, 1
sorer, 1
believe, 4
resurgam, 1
identified, 1
lamps, 2
leagues, 1
lone, 3
wide-wandering, 1
superfluous, 5
blown, 3
provincial, 1
unnoticed, 2
acre, 4
somebody, 3
existence, 3
dialogue, 1
dissolve, 2
says, 2
sir, 6
doubts, 1
argues, 1
turns, 3
laying, 2
evidence, 5
overcoat, 1
clay, 3
xxxii, 6
impotent, 1
remained, 3
excellent, 2
hospitable, 2
xxxiii, 6
potomac, 2
boy, 6
bullets, 2
clipt, 1
angle, 1
quickly, 1
pride, 1
decide, 1
conduct, 2
person, 1
testified, 1
proud, 6
apparition, 1
xxxiv, 6
daisy, 3
follows, 1
golden, 8
walk, 3
sits, 2
shyly, 1
waking, 3
finds, 1
marauder, 1
art, 4
forgive, 2
decline, 2
nearer, 7
enamoured, 1
peace, 10
flight, 2
night's, 1
possibility, 1
xxxv, 6
emancipation, 1
rack, 2
torture, 1
soul's, 2
mortal, 6
bone, 6
knits, 1
bolder, 3
prick, 1
rend, 1
scymitar, 1
bodies, 1
therefore, 4
bind, 2
flee, 2
eagle, 1
divest, 1
mayest, 1
thyself, 2
enemy, 3
captivity, 1
so's, 1
xxxvi, 6
found, 12
stars, 10
rich, 2
frugal, 3
esteem, 1
ducats, 1
xxxvii, 6
give, 6
cravat, 1
memorial, 2
crumb, 6
trying, 3
granite, 1
lip, 4
xxxviii, 6
supposed, 4
sanity, 1
shutting, 1
station, 3
either, 2
hosts, 1
occurred, 1
aurora, 2
banner, 1
gay, 4
array, 1
xxxix, 6
christ, 2
explain, 2
schoolroom, 1
peter, 1
promised, 2
forget, 10
scalds, 2
xl, 6
twice, 6
descending, 2
reimbursed, 1
store, 1
burglar, 1
banker, 1
