Word, Count
cousins, 1
similar, 3
age, 5
made, 11
weekend, 1
visit, 1
ready, 1
hanging, 1
would, 15
inevitably, 1
include, 7
laptops, 1
break, 1
away, 6
mindless, 1
tv, 1
watching, 1
cellphone, 1
gazing, 1
wanted, 1
conversations, 1
mind, 1
perspective, 7
young, 4
growing, 4
downstate, 1
illinois, 3
predominantly, 1
conservative, 1
part, 17
middle, 1
america, 1
felt, 1
great, 2
locate, 1
quickly, 1
turned, 1
computer, 10
used, 10
research, 29
pursuing, 1
doctoral, 2
studies, 10
let, 2
group, 7
gather, 2
around, 4
yet, 13
opened, 2
enter, 2
terms, 12
reflect, 8
interests, 13
demographics, 1
liked, 1
prescreen, 1
anticipate, 1
found, 12
web, 46
prepare, 1
store, 1
back, 4
simple, 3
seemingly, 2
innocuous, 1
nothing, 3
short, 1
feet, 1
giggling, 1
snorting, 1
jokes, 1
retrieved, 1
filled, 1
porn, 4
looked, 1
“black, 7
girls.�, 1
thought, 6
18, 2
history, 5
engagement, 2
lot, 2
feminist, 16
texts, 1
videos, 1
books, 3
laptop, 2
shifted, 1
intending, 1
almost, 1
inadvertently, 1
exposed, 1
graphic, 1
overt, 1
illustrations, 1
advertisers, 10
already, 4
fodder, 1
sites, 12
dehumanizing, 1
commodities, 1
products, 6
gratification, 1
closed, 1
redirected, 1
fun, 1
things, 1
movie, 1
street, 2
best, 5
listed, 2
rank, 3
certainly, 2
children, 1
love, 1
decides, 1
profit, 5
motives, 1
driving, 1
notion, 9
neutrality, 4
ranking, 8
retrieval, 6
gone, 1
sideways, 1
worst, 1
examples, 3
classification, 2
digital, 15
remain, 3
unexamined, 1
without, 16
moment, 5
began, 3
earnest, 1
series, 6
inquiries, 1
central, 4
book, 9
course, 5
upon, 1
reflection, 3
realized, 2
tools, 3
long, 2
encounters, 1
experienced, 3
view, 6
family, 1
members, 2
realize, 1
undoubtedly, 1
confronted, 1
type, 4
learned, 1
trained, 1
somehow, 2
become, 14
inured, 1
given, 6
perform, 2
keywords, 9
connected, 2
physical, 2
self, 3
identity, 10
return, 1
pornographic, 5
otherwise, 1
bargain, 2
tacitly, 1
entered, 1
among, 5
woman, 3
late, 1
twentieth, 1
century, 3
knew, 1
presentation, 1
discovered, 1
new, 23
development, 5
connection, 1
tropes, 1
african, 10
americans, 10
old, 6
endemic, 1
country, 2
background, 1
student, 1
scholar, 7
combined, 1
political, 22
economy, 6
aligned, 1
righteous, 1
indignation, 1
everywhere, 1
19, 2
1.2, 1
�, 21
september, 4
utc34:56, 1
https://about, 1
20, 2
1.3, 1
image, 5
april, 1
3, 1
2014, 2
1.4, 1
autosuggest, 3
phrase, 5
“why, 3
january, 4
25, 5
1.5, 1
1.6, 2
white, 11
22, 1
1.7, 1
images, 10
concept, 9
“beautiful�, 1
word, 6
“women�, 2
december, 2
4, 1
1.8, 1
“ugly�, 1
5, 1
23, 1
1.9, 1
“professor, 1
style�, 1
logged, 1
15, 1
2015, 2
24, 1
represents, 1
google’s, 30
algorithmic, 7
conceptualizations, 1
answers, 2
questions, 11
notions, 7
beautiful, 1
professor, 10
may, 7
look, 6
like, 5
account, 4
professoriate—, 1
much, 10
“personalization�, 1
dominant, 8
narratives, 7
hegemonic, 1
frameworks, 1
resisted, 1
interrogating, 2
companies, 14
serve, 8
credible, 6
must, 7
happen, 4
instantly, 1
gratified, 1
stereotypes, 3
three, 2
hundredths, 1
less, 12
reality, 2
monopolies, 1
ability, 10
prioritize, 3
basis, 9
topics, 2
promoting, 1
business, 4
competitors, 2
smaller, 1
profitable, 5
clients, 3
multinational, 4
corporations, 5
are.2, 1
case, 12
clicks, 6
coupled, 3
processes, 12
allow, 3
paid, 9
prioritized, 1
mean, 3
representations, 13
ranked, 3
lack, 4
society—, 2
direct, 1
mapping, 1
media, 49
traditions, 1
biases, 4
classifications, 1
critical, 7
library, 8
science, 8
scholars, 20
well, 10
documented, 1
vulnerable, 3
others, 7
misrepresentation, 8
misclassification.3, 1
conducted, 4
extensive, 2
critiques, 5
cataloging, 1
systems, 10
organization, 7
patterns, 2
demonstrate, 2
asian, 1
jewish, 6
roma, 1
suffered, 1
insults, 2
derision, 1
congress, 1
headings, 1
lcsh, 1
dewey, 1
decimal, 1
system, 16
myriad, 3
race, 16
directly, 5
technology, 13
design.4, 1
contributions, 2
possible, 4
embedded, 5
courage, 1
raise, 3
beloved, 1
revered, 1
brands, 2
highly, 4
environment, 4
shape, 4
normalized, 5
believable, 1
presented, 3
factual, 2
associate, 4
sociology, 2
arizona, 1
state, 3
former, 6
president, 3
association, 6
alex, 1
halavais, 3
points, 3
heavily, 1
artifacts, 2
normative, 1
computers, 1
socialize, 1
believing, 1
therefore, 3
provide, 5
access, 7
accurate, 5
depoliticized, 1
neutral, 5
assumptions, 1
dangerously, 1
flawed, 3
unpacking, 1
interest, 6
technologists, 1
marketers, 2
anyone, 3
wants, 3
understand, 2
newly, 1
networked, 1
world, 5
play, 3
role, 5
corralling, 1
controlling, 1
sea, 1
available, 3
readily, 1
ought, 1
freely, 3
seems, 1
sorting, 1
wheat, 1
chaff, 1
answer, 2
profound, 4
trivial, 1
object, 2
faith.5, 1
unlike, 2
labor, 4
curation, 3
early, 2
led, 3
creation, 3
online, 13
directories, 1
lycos, 1
yahoo, 3
current, 4
left, 2
complex, 5
machines, 1
selections, 1
agree, 2
window, 1
impact, 11
symbiotic, 1
process, 20
informs, 1
informed, 4
every, 10
user, 11
works, 9
collected, 1
aggregated, 1
accessed, 1
vision, 1
high, 5
degree, 4
programming, 3
literacy, 3
deeply, 3
design, 1
output, 3
alternatively, 1
draw, 1
analogy, 1
mechanism, 5
radio, 3
transmission, 1
television, 3
spectrum, 1
build, 1
cathode, 1
ray, 1
tube, 1
depictions, 3
song, 1
lyrics, 1
played, 1
shown, 3
film, 1
doubt, 3
unaware, 1
significantly, 2
platforms, 10
interrogate, 1
26, 1
proprietary, 1
intervene, 4
private, 8
corporate, 4
specific, 12
technical, 3
critiquing, 1
code, 6
underlies, 1
absolutely, 1
necessary, 1
interventions, 1
focused, 2
teaching, 1
american, 10
program, 1
kind, 5
intervention, 3
building, 4
response, 2
locked, 1
silicon, 3
valley, 2
venture, 1
capital, 3
broader, 2
participation, 4
simultaneously, 1
marginalized—, 1
color—, 1
purport, 1
represent, 1
ten, 3
twenty, 1
economic, 15
withstand, 2
consequences, 2
power, 22
buffer, 1
level, 6
individual, 15
marginalized, 4
oppressed, 4
linked, 4
likely, 3
afforded, 2
insulation, 1
experiences, 4
identified, 1
demonstrates, 3
fundamental, 2
invention, 1
scientists, 2
beings—, 1
language, 1
full, 1
meaning, 7
applied, 1
varying, 1
different, 9
types, 3
benefit, 4
tremendously, 1
becoming, 1
programmers, 2
alternative, 3
wider, 1
informational, 1
perspectives, 2
movement, 1
raising, 1
concerns, 5
helen, 1
nissenbaum, 1
communication, 7
york, 2
written, 7
lucas, 1
introna, 1
ethics, 2
lancaster, 1
management, 2
school, 4
bias, 10
corroborated, 1
alejandro, 1
diaz, 2
wrote, 1
dissertation, 2
stanford, 2
sociopolitical, 1
kate, 1
crawford, 2
tarleton, 1
gillespie, 1
two, 1
microsoft, 1
england, 1
extensively, 4
recently, 3
27, 2
coorganized, 1
summit, 1
house, 1
academics, 1
industry, 5
activists, 1
concerned, 4
artificial, 6
intelligence, 6
meeting, 1
participated, 1
working, 3
inequality, 4
tremendous, 1
concern, 3
raised, 2
deep, 4
machine, 2
learning, 2
projects, 4
software, 6
applications, 3
including, 9
furthering, 2
injustice, 1
structural, 2
attendance, 1
journalist, 2
julia, 1
angwin, 1
investigators, 1
breaking, 2
story, 1
courtroom, 1
sentencing, 2
northpointe, 1
risk, 3
assessment, 1
judges, 1
determine, 1
alleged, 1
criminality, 1
defendants.6, 1
colleagues, 1
miserably, 1
mispredicted, 1
criminal, 1
activity, 2
overincarceration, 1
defendants, 1
conversely, 1
reporters, 1
predict, 1
criminals, 1
offend, 1
despite, 4
data, 13
showing, 4
sitting, 1
next, 2
cathy, 1
o’neil, 1
scientist, 1
author, 2
weapons, 2
math, 3
destruction, 1
insider’s, 1
big, 3
implicated, 3
financial, 2
housing, 1
crisis, 2
2008, 1
incidentally, 1
destroyed, 1
wealth, 2
event, 1
save, 1
compensating, 1
hundred, 2
years, 6
forced, 2
enslavement, 2
wall, 1
telling, 2
powered, 1
powering, 1
based, 7
choices, 2
fallible, 1
beings, 3
intentions, 1
models, 2
encoded, 1
prejudice, 4
misunderstanding, 2
managed, 1
lives, 1
gods, 1
mathematical, 2
opaque, 1
workings, 1
invisible, 1
highest, 1
priests, 1
domain, 7
mathematicians, 1
verdicts, 1
wrong, 2
harmful, 4
beyond, 5
dispute, 2
appeal, 2
tended, 1
punish, 1
poor, 1
making, 10
rich, 1
richer.7, 1
respective, 1
computing, 1
profoundly, 2
“truth�, 1
face, 2
evidence, 4
struggles, 2
28, 1
hold, 1
tech, 2
accountable, 1
errors, 2
lead, 1
racial, 13
profiling, 1
redlining, 1
core, 1
argument, 2
interests—, 1
profitability, 1
bolster, 1
market, 9
dominance, 5
expense, 1
illuminate, 1
trade, 3
privacy, 5
personal, 8
immaterial, 1
“free�, 1
services, 3
offered, 1
e.g, 2
gmail, 2
youtube, 3
company, 10
profits, 2
mining, 1
recent, 6
siva, 2
vaidhyanathan, 1
virginia, 1
date, 2
landscape, 9
forms, 5
theme, 1
frank, 1
pasquale, 1
law, 4
maryland, 1
forewarned, 1
increasing, 2
levels, 1
decisions, 5
credit, 2
dating, 1
options, 1
difficult, 4
effects, 3
elad, 1
segev, 1
senior, 1
lecturer, 1
department, 5
tel, 1
aviv, 1
charges, 1
longer, 3
ignore, 1
global, 3
serves, 4
site, 5
fostering, 1
divides, 1
however, 6
missing, 2
extant, 1
intersectional, 3
analysis, 7
accounts, 1
exponentially, 1
harmed, 1
writing, 2
parent, 2
alphabet, 4
expanded, 2
drone, 1
8, 2
military, 3
grade, 1
robotics, 1
fiber, 2
networks, 2
behavioral, 2
surveillance, 4
technologies, 4
nest, 1
glass.9, 1
several, 3
entry, 1
issue, 3
robots, 1
automated, 8
decision, 5
end, 3
life, 11
drones, 1
bodies, 3
govern, 1
issues, 3
lodge, 1
29, 2
complaints, 1
national, 4
international, 3
courts, 1
fully, 1
answered, 1
midst, 1
expansion, 1
underexamined, 1
areas, 1
consumer, 7
protection, 1
policy, 9
10, 1
regulation, 1
successful, 1
european, 2
union, 1
key, 2
aspect, 2
generating, 2
protects, 1
accumulation, 1
unregulated, 3
space, 4
populations, 1
taking, 4
snapshot, 1
interpreting, 1
u.s, 7
angles, 1
taken, 1
compelling, 1
biased, 3
perpetuates, 1
problems, 3
sure, 1
protocols, 1
favor, 1
elites, 3
replicate, 1
predicated, 4
people—, 1
namely, 1
institutions, 7
diana, 1
ascher, 2
11, 1
yellow, 2
journalism, 1
cultural, 9
orientation, 1
ucla, 4
stark, 1
difference, 4
headlines, 1
generated, 5
managers, 1
la, 1
times, 2
provided, 2
algorithmically, 1
driven, 2
severe, 1
backlash, 1
twitter, 1
tweets, 1
news, 7
misrepresentative, 1
police, 3
shooting, 1
victim, 1
keith, 2
lamont, 2
scott, 2
charlotte, 1
north, 2
carolina, 2
whose, 4
murder, 1
triggered, 1
nationwide, 1
protests, 1
brutality, 2
excessive, 1
force, 3
ensuing, 1
chapters, 1
continue, 5
probe, 1
keyword, 8
combinations, 2
relating, 1
engaging, 2
commonsense, 1
understanding, 9
changing, 1
seeing, 3
discussing, 2
relations, 6
significant, 4
opportunity, 2
transform, 1
consciousness, 1
fact, 15
product, 4
collective, 4
30, 1
theorizing, 4
project, 7
impetus, 1
comes, 3
ask, 4
structure, 1
standpoint, 2
woman—, 1
drives, 2
previously, 3
posed, 1
builds, 1
previous, 4
looks, 1
racialization, 2
salient, 1
factor, 3
engagements, 2
video, 5
games, 1
12, 1
websites, 5
13, 1
virtual, 1
worlds, 1
14, 1
platforms.15, 1
offers, 3
quality, 6
hierarchies, 2
stereotyping, 3
appear, 5
contextualizes, 1
decentering, 1
lenses, 2
interpreted, 1
1.10, 1
headline, 1
tweeted, 1
killed, 1
2016, 2
reported, 6
los, 1
angeles, 1
31, 1
purposefully, 1
addressing, 2
overlooked, 1
theories, 1
emeritus, 1
sandra, 1
harding, 1
value, 3
identifying, 1
method, 3
epistemology, 1
challenges, 4
reveal, 4
asked—, 2
least, 9
determinative, 1
adequacy, 1
total, 3
picture, 1
discover, 1
defining, 1
scientific, 3
explanation, 5
bourgeois, 1
leads, 2
partial, 1
perverse, 1
understandings, 1
distinctive, 1
feature, 2
generates, 1
problematics, 1
experiences.16, 1
assert, 2
impossible, 1
correct, 1
disclaimer, 4
believe, 3
awareness, 2
ground, 2
interpretations, 1
positions, 1
benign, 1
instrumentality, 1
knowing, 2
example, 10
girls�, 2
foreground, 1
tendencies, 1
misrepresent, 1
misrepresentations, 4
maintain, 2
exacerbate, 1
relationships, 1
maintaining, 3
subjugation, 1
persistent, 3
normalization, 1
aberrant, 1
undeserving, 1
dignity, 1
banners, 1
safety, 1
innovation, 1
emerging, 1
creative, 1
challenging, 3
egregious, 2
dehumanization, 1
rendered, 1
legitimate, 2
free, 8
asking, 1
justice, 1
systemically, 1
eye, 1
complicating, 3
“fact�, 1
virtue, 3
legitimation, 2
exists, 2
32, 1
racialized, 4
capitalism, 3
hierarchy, 1
embraces, 1
reflects, 1
premium, 1
number, 5
rankings, 7
live, 3
de, 1
facto, 1
authority, 2
problematized, 1
prioritization, 2
aim, 1
explicitly, 5
address, 1
fueled, 1
neoliberal, 4
past, 5
thirty, 1
feminism, 2
theoretical, 3
methodological, 1
approach, 3
commodified, 2
girls’, 2
deserves, 2
scholarly, 7
defined, 3
significance, 1
presence, 1
misunderstood, 2
clouded, 2
authenticity, 1
essence, 3
context, 7
derogatory, 3
placement, 2
easier, 1
strictly, 2
pornography, 4
anything, 2
else, 1
believes, 3
either, 2
explain, 2
“porn�, 2
included, 2
surface, 4
primary, 2
stripped, 2
sexualized, 1
addition, 3
words, 3
“sex�, 1
phenomenon, 1
argue, 3
replicated, 2
offline, 3
materiality, 1
traditional, 9
real, 4
situated, 1
authoritative, 1
artifact, 2
articulated, 1
harm, 8
misrepresentations:18, 1
33, 1
class, 4
sexuality, 2
socially, 3
constructed, 3
categories, 1
interact, 1
another, 7
matrix, 2
create, 1
oppression, 1
useful, 2
antiessentializing, 1
mutually, 1
constituted, 1
creating, 3
interesting, 1
analytical, 1
possibilities, 3
tends, 1
universalize, 1
assigned, 1
blackness, 1
“male�, 1
men, 3
organizes, 1
primarily, 4
conceived, 2
leaving, 1
precarious, 1
understudied, 1
position, 1
provides, 5
countless, 1
female, 1
appropriation, 1
exploitation, 2
representation, 2
reap, 1
benefits, 2
bell, 1
hooks, 1
hypersexualization, 1
hooks’s, 1
mandate, 1
interested, 3
inspiration, 1
action, 1
host, 6
helped, 1
ecosystems—, 1
databases, 3
engines—, 2
structuring, 1
cases, 5
present, 3
mediate, 1
mediated, 5
imperatives, 1
supported, 1
policies, 5
underwrite, 1
commodification, 2
ultimately, 2
designed, 3
“make, 1
plain, 1
say, 7
community, 5
exactly, 2
assaulted, 1
environments, 1
unfamiliar, 1
dissimilar, 1
intend, 1
meaningfully, 1
articulate, 1
commercialization, 2
source, 5
consumption, 1
representative, 1
34, 2
offering, 2
engineprioritized, 1
intended, 3
inquiry, 1
strategies, 3
inform, 1
publicpolicy, 1
initiatives, 1
connecting, 1
spite, 2
shows, 10
barriers, 1
norms, 4
alienate, 1
web.20, 1
decade, 1
focus, 3
closing, 2
divide, 1
meant, 1
provoke, 2
discussion, 4
“what, 1
then?�, 1
girl, 1
man, 2
boy, 1
content—, 1
things—, 1
digitize, 1
heritage, 1
precisely, 1
patron, 1
skills, 2
reference, 2
librarian, 1
navigate, 2
vast, 1
volumes, 1
stacks, 1
importance, 9
ubiquitous, 1
entity, 1
synonymous, 1
everyday, 2
internet�, 1
browser, 1
handling, 1
email, 4
establishing, 1
wi, 1
fi, 1
broadband, 3
municipalities, 1
telecommunications, 2
unprecedented, 1
collection, 1
provision, 2
marketplace, 2
entities, 1
desirable, 2
consumers, 3
increased, 5
invasions, 1
hidden, 1
practices, 11
enhances, 1
model, 5
vertical, 1
horizontal, 1
markets.22, 1
federal, 4
commission, 3
started, 1
near, 2
monopoly, 3
cause, 3
march, 2
2012, 13
trading, 2
nasdaq, 2
625.04, 1
share, 2
capitalization, 2
35, 1
203, 1
billion, 6
hearings, 1
latest, 1
income, 1
statement, 2
showed, 1
gross, 1
24.7, 1
43.3, 1
cash, 1
hand, 2
6.21, 1
debt, 1
held, 1
66.2, 1
search’s, 1
continued, 2
grow, 1
holdings, 2
renamed, 1
final, 2
august, 1
2017, 1
936.38, 1
649.49, 1
aware, 9
people’s, 2
opinions, 1
alarming, 3
tracking, 2
surveys, 2
behavior, 10
trends, 2
comscore, 2
metrix, 2
panel, 2
pew, 7
sixty, 1
million, 1
report, 9
satisfied, 2
2005, 8
reports, 3
“search, 3
use�, 1
73, 4
59, 3
day.23, 1
83, 2
prioritizes, 3
visible, 3
surveyed, 1
tell, 3
“genuine�, 1
needed, 1
substance, 1
throughout, 1
want, 4
emphasize, 1
main, 1
matters, 3
problematically, 1
stereotypical, 3
bullied, 1
consistently, 2
targeted, 3
handful, 1
illustrative, 1
awareness—, 1
hopefully, 1
intervention—, 1
company’s, 2
partners, 1
lowest, 1
frif:ffff, 1
thu, 1
01, 1
jan, 1
1976, 1
12:34:56, 1
https://about.jst, 1
36, 1
demeaning, 1
circulate, 1
extremely, 2
“objective�, 1
“popular�, 2
seem, 3
misogynist, 1
“normal, 1
completely, 1
unavoidable, 2
though, 4
thoroughly, 2
debunked, 1
unfortunately, 1
consent, 2
algorithms’, 1
largely, 4
schools, 2
universities, 1
integrate, 1
educational, 2
experiences.24, 1
biasing, 1
resulted, 1
purports, 1
actually, 4
stated, 2
argued, 4
functions, 2
influential, 1
intersection, 1
resource, 7
generally, 5
contextualize, 3
hegemony.26, 1
materially, 2
called, 1
“labortainment�27, 1
resulting, 3
incredible, 1
overreliance, 1
professionals, 1
managers—, 1
susceptible, 2
overuse, 1
replacement, 1
pay, 3
closer, 1
right, 2
constraints, 2
limitations, 2
appropriate, 3
contextual, 2
overracialized, 1
hypersexualized, 1
suffer, 1
along, 1
multiple, 1
axes, 1
reader, 1
meaningful, 2
formal, 1
informal, 1
culture.28, 1
sum, 2
providing, 2
37, 1
examined, 1
carefully, 1
due, 1
recognition, 1
scholars’, 1
parts, 2
wielded, 1
necessity, 1
begin, 1
via, 2
universality, 1
adopted, 1
respond, 1
gap, 1
scholarship, 2
trust, 2
relationship, 2
start, 1
revealing, 1
involved, 4
although, 3
query, 3
produce, 1
relevant, 4
pages, 10
hyperlinked, 4
indexed, 1
web.30, 1
rendering, 1
findable, 1
expressly, 1
detailed, 2
renderings, 1
delivered, 2
set, 2
steps, 1
implemented, 2
naturalized, 1
“objective.�, 1
seen, 4
solutions, 1
evaluated, 1
procedural, 1
mechanistic, 1
includes, 2
tracing, 2
hyperlinks, 1
founders, 1
sergey, 3
brin, 12
larry, 2
“voting, 1
term, 8
describe, 1
move, 4
list, 2
graphical, 1
interfaces, 2
guis, 1
i.e, 1
sharing, 1
links, 4
websites.31, 1
typically, 2
seeking, 4
advanced, 1
queries, 6
behavior.32, 1
front, 1
appears, 1
simplistic, 1
formulation, 1
involves, 1
cognitive, 2
emotional, 2
necessarily, 2
design.33, 1
simplest, 1
38, 2
always, 7
mapped, 1
concepts, 2
topic, 1
disjunction, 1
linkages, 2
import, 2
expressions, 2
trusts, 2
surfaced, 2
helps, 2
searchers, 3
clear, 6
distinctions, 1
“real�, 1
consistent, 4
articulation, 1
print, 2
advertising.34, 1
represented—, 1
sex, 2
incompetent, 1
dependent, 1
underrepresented, 1
workforce35—, 1
channels, 1
platform, 4
solely, 1
creates, 2
description, 2
outlined, 1
graduate, 2
students, 1
cofounders, 1
anatomy, 1
large, 1
scale, 1
hypertextual, 1
engine.�, 1
paper, 1
architectural, 1
framework, 3
pagerank, 12
citation, 10
foundational, 2
behind, 1
page’s, 3
bibliometric, 1
developed, 3
dynamics, 2
complexities, 2
vetting, 2
39, 1
relative, 3
weight, 3
information.36, 1
citing, 2
publication, 1
citations, 4
equal, 4
bibliography, 2
additionally, 1
validated, 1
rejected, 1
engaged—, 1
means, 4
document, 3
authors, 1
mainstream, 4
cited, 4
attributing, 1
modern, 3
discussions, 1
karl, 1
marx, 1
individual�, 1
italian, 1
renaissance, 1
jacob, 1
burckhardt, 1
intellectual, 3
undergird, 1
widely, 1
understood, 1
accepted, 1
dynamic, 3
1.11, 1
properties, 2
inside, 2
2010, 2
40, 1
linda, 1
smith, 1
asis&t, 1
dean, 3
urbana, 1
champaign, 1
argues, 2
greater, 5
bibliometrics, 1
legitimating, 1
valuing, 1
production, 2
saw, 1
cite, 2
determining, 6
indicate, 2
acknowledging, 1
outright, 1
co, 6
optation, 3
vis, 2
�, 1
hyperlink, 1
clearly, 1
beginning, 2
potential, 2
“gaming�, 1
legitimated, 2
known, 3
optimization, 10
purchases, 1
gained, 1
vetted, 1
best�, 1
highlighted, 1
influenced, 1
algorithm, 3
contrast, 2
static, 1
hyperlinking, 3
change, 2
moment.37, 1
stability, 1
shifts, 5
prone, 1
affected, 1
cover, 1
today, 2
later, 3
indexing, 3
crawlers, 1
cycle.38, 1
relevance, 4
disciplines, 1
considered, 6
article, 1
revisit, 1
citability, 1
popularity, 2
function, 3
engaged, 1
practice, 6
entirely, 2
automation, 1
choose, 2
41, 1
signaled, 1
thus, 3
document’s, 1
meaningfulness, 1
credibility, 4
likelihood, 1
“if, 1
it�, 1
versus, 1
probability, 1
random, 1
surfer, 1
visits, 1
page.�39, 1
discuss, 2
possibility, 1
monopolizing, 1
manipulating, 2
informationretrieval, 1
deliver, 1
documents, 3
returned, 3
pagerank—, 1
objective, 3
measure, 2
corresponds, 1
subjective, 1
importance.�40, 1
appendix, 1
acknowledge, 2
compromise, 1
ben, 1
bagdikian, 1
“it, 1
money, 2
cellular, 1
phone, 1
difficulty, 2
justifying, 1
paying, 1
reason, 1
expect, 1
funded, 1
inherently, 1
towards, 1
consumers.�41, 1
outline, 1
roadmap, 1
oriented, 1
consumer’s, 1
compromised, 1
commercialism, 1
popularity—, 1
surfers, 1
designers, 1
link, 4
academic, 1
according, 4
measuring, 1
born, 1
goes, 1
stages, 1
testing, 1
peer, 1
review, 1
42, 1
published, 1
checking, 1
covering, 1
presidential, 2
election, 2
clickbait, 1
manufactured, 1
“news�, 1
reporting, 2
facts, 1
candidates, 1
shortcomings, 1
removing, 1
“jew, 2
anti, 6
semitic, 3
takes, 1
little, 4
responsibility, 3
gendered, 2
curated, 1
vaidhyanathan’s, 1
googlization, 1
everything, 1
worry, 1
chronicles, 1
attempts, 1
defamation, 2
league, 3
challenge, 3
priority, 1
holocaust, 2
denial, 2
issued, 2
encouraging, 1
“jews�, 1
“jewish, 1
people�, 1
pejorative, 1
“jew�—, 2
claiming, 1
word’s, 1
supremacist, 1
1.12, 2
remove, 3
unlawful, 1
france, 3
germany, 2
selling, 4
distributing, 1
neo, 2
nazi, 4
materials, 2
prohibited, 1
limits, 1
homophobic, 2
allows, 2
algorithm—, 1
laden, 1
calls, 1
“sociopolitics�—, 1
stand, 2
debate, 2
protesting, 1
inability, 1
june, 2
settled, 1
claim, 1
french, 3
antiracism, 1
ethnic, 1
identity—, 1
searches.42, 1
markers, 3
stored, 1
auto, 1
complete, 3
techniques, 2
names, 1
“jew�, 3
effort, 1
43, 1
www.google.com/explanation, 1
html, 3
originally, 1
44, 1
redefine, 1
distorted, 1
distortion, 1
accumulate, 1
public’s, 1
community’s, 1
enough, 2
